routeid,stopid,estimatetime,goback
17835,192856,-3,3
17835,192860,-3,3
17835,192861,-3,3
17835,192862,-3,3
17835,192863,-3,3
17835,192864,-3,3
17835,192865,-3,3
17791,192866,-3,3
16592,192867,341,0
17625,212253,2077,0
17625,212254,4002,0
17625,212255,1876,1
17679,192846,-3,3
17835,192847,-3,3
17835,192848,-3,3
17835,192849,-3,3
16726,192840,-3,3
17668,192845,341,1
17015,212296,-3,3
15638,212293,606,2
15638,212294,3920,2
17015,212295,-3,3
10173,177191,347,1
10173,177190,311,1
10173,177188,888,0
10173,177189,934,0
16734,192797,-3,3
16490,192790,-3,3
10325,177179,320,1
10325,177177,0,0
10325,177178,102,1
11244,177175,12,0
10325,177176,413,0
16679,177170,-4,2
17672,192784,442,1
17719,192785,-3,3
17791,192782,-3,3
16223,143819,-3,3
16223,143817,-3,3
16223,143816,-3,3
18068,202909,-3,3
18068,202907,-3,3
18068,202908,-3,3
18068,202905,-3,3
18068,202906,-3,3
18068,202903,-3,3
18068,202904,-3,3
18068,202901,-3,3
18068,202902,-3,3
18068,202900,-3,3
18068,202910,-3,3
18068,202911,-3,3
18068,202929,-3,3
18068,202930,-3,3
16664,202956,1245,0
16585,202955,834,0
18078,202969,-3,3
18078,202967,-3,3
18078,202968,-3,3
10148,202963,136,1
18078,202970,-3,3
18078,202971,-3,3
18078,202978,-3,3
18078,202976,-3,3
18078,202977,-3,3
18078,202974,-3,3
18078,202975,-3,3
18078,202972,-3,3
18078,202973,-3,3
16734,202983,-3,3
16734,202984,-3,3
10329,202993,62,0
16243,202994,1489,0
17919,212313,-3,3
17911,212333,-3,3
17915,212353,-3,3
16405,192739,797,0
16671,192747,196,1
17665,192748,-3,3
17665,192749,-3,3
17532,192740,-1,2
16270,192742,-3,3
16620,192743,-3,3
16584,192744,-3,3
16265,192745,2680,2
16265,192746,1496,0
17696,192703,-3,3
17696,192704,-3,3
17696,192705,-3,3
17696,192706,-3,3
17696,192707,-3,3
16694,192708,751,1
17719,192709,-3,3
17696,192700,-3,3
16481,128472,158,1
16726,153434,-3,3
16726,153435,-3,3
16726,153436,-3,3
16726,153437,-3,3
16726,153438,-3,3
16726,153439,-3,3
16481,128470,131,1
16481,128469,106,1
16481,128461,378,1
16481,128462,525,1
16481,128463,574,1
16481,128464,742,1
16726,153420,-3,3
16481,128465,787,1
16726,153421,-3,3
16481,128466,0,1
16481,128467,31,1
16726,153423,-3,3
16726,153424,-3,3
16726,153425,-3,3
16726,153426,-3,3
16481,128460,320,1
16481,128458,266,1
16481,128459,294,1
16481,128450,979,0
16726,153451,1456,1
16481,128451,1039,0
16726,153452,1316,1
16481,128452,1115,0
16726,153453,1163,1
16481,128453,1165,0
16726,153454,1088,1
16481,128454,1301,0
16726,153455,1014,1
16481,128455,58,1
16726,153456,878,1
16481,128456,161,1
16726,153457,791,1
16481,128457,205,1
16726,153458,734,1
16481,128447,729,0
16481,128448,826,0
16481,128449,947,0
16726,153440,-3,3
16481,128440,177,0
16726,153441,-3,3
16481,128441,308,0
16481,128442,396,0
16726,153442,-3,3
16481,128443,426,0
16726,153443,-3,3
16481,128444,467,0
16726,153444,-3,3
16481,128445,568,0
16726,153445,-3,3
16481,128446,635,0
16726,153446,-3,3
16481,128436,653,0
16481,128437,782,0
16481,128438,833,0
16481,128439,49,0
17806,202604,1583,0
17806,202602,1478,0
17806,202603,1531,0
17806,202600,1408,0
17806,202601,1430,0
18052,202628,-3,3
18052,202629,-3,3
18052,202626,-3,3
18052,202627,-3,3
18052,202624,-3,3
18052,202625,-3,3
18052,202622,-3,3
16726,153419,-3,3
18052,202623,-3,3
18052,202621,-3,3
17937,202630,35,1
10149,202635,2541,0
10149,202636,2696,0
17300,202633,1366,0
17300,202634,1606,0
10116,202631,-3,3
10116,202632,-3,3
16865,202648,-3,3
16865,202649,-3,3
16837,202647,-3,3
16521,202651,-3,3
17916,202652,-3,3
16517,202650,-1,2
16673,202657,80,0
16674,202658,74,0
16527,202656,-3,3
17536,202653,1178,0
17545,202654,-3,3
18054,202685,-3,3
18054,202688,-3,3
18054,202689,-3,3
18054,202686,-3,3
18054,202687,-3,3
18054,202693,-3,3
18054,202694,-3,3
18054,202691,-3,3
18054,202692,-3,3
18054,202690,-3,3
10173,212033,-3,3
10172,212034,-1,2
16565,212063,-3,3
16793,212083,-3,3
16793,212084,-3,3
16793,212085,-3,3
16793,212086,-3,3
16481,128430,125,0
16481,128431,183,0
16481,128432,265,0
16481,128433,301,0
16481,128434,405,0
16481,128435,549,0
16481,128425,1042,0
16481,128426,1142,0
16481,128427,1172,0
16481,128428,1354,0
16481,128429,74,0
16481,128420,721,0
16481,128421,804,0
16481,128422,874,0
16481,128423,960,0
16481,128424,1011,0
16481,128414,130,0
16481,128415,233,0
16481,128416,262,0
16481,128417,540,0
16481,128418,638,0
16481,128419,683,0
16481,128410,-1,2
16481,128411,71,0
16481,128412,89,0
16481,128409,-1,2
17838,192912,249,0
17838,192913,324,0
17838,192914,483,0
17838,192915,501,0
17838,192916,572,0
17838,192917,611,0
17838,192918,647,0
17838,192919,698,0
17838,192910,214,0
17838,192911,234,0
16479,128348,3931,0
16479,128340,3548,0
16479,128341,3625,0
16479,128342,3692,0
16479,128343,3725,0
16479,128344,3747,0
16479,128345,3780,0
16479,128346,3875,0
16479,128347,3900,0
17838,192923,982,0
17838,192924,1006,0
17838,192925,1028,0
17838,192926,1091,0
17838,192927,1111,0
17838,192928,1154,0
17838,192929,1206,0
17838,192920,781,0
17838,192921,825,0
17838,192922,872,0
16479,128337,3351,0
16479,128338,3414,0
16479,128339,3484,0
16479,128330,2765,0
16479,128331,2794,0
17537,202709,-1,2
16479,128332,2875,0
16479,128333,3004,0
16479,128334,3167,0
16479,128335,3233,0
16479,128336,3290,0
16479,128326,2382,0
16479,128327,2424,0
16479,128328,2564,0
16479,128329,2631,0
17838,192909,147,0
16479,128320,1273,0
16479,128321,1424,0
17534,202718,553,1
16479,128322,1643,0
16613,202716,1063,0
10731,202717,1676,0
16479,128325,2301,0
16612,202714,97,0
16611,202715,655,0
16689,202712,337,1
17668,202713,1517,0
16274,202710,-3,3
17838,192905,-1,2
17557,202711,4279,2
17838,192906,50,0
17838,192907,65,0
17838,192908,115,0
16479,128315,528,0
16479,128316,653,0
16479,128317,716,0
16479,128318,918,0
16479,128319,965,0
17548,192998,679,0
17548,192999,1298,1
10453,192978,-1,2
10453,192979,852,1
16977,192973,-3,3
16977,192974,-3,3
16585,192975,903,0
16664,192976,52,0
17775,192977,-3,3
16463,212103,-3,3
16463,212104,-3,3
17838,192989,433,1
17838,192988,585,0
18041,212117,50,0
18041,212118,87,0
18041,212114,2105,2
18041,212115,2201,2
16851,192980,3123,2
18041,212116,2294,2
17838,192957,385,1
17838,192958,402,1
17838,192959,456,1
17838,192950,768,1
17838,192951,802,1
17838,192952,53,1
17838,192953,101,1
17838,192954,219,1
17838,192955,252,1
16632,177312,563,1
17838,192967,872,1
17838,192968,888,1
17838,192960,494,1
17838,192961,542,1
17838,192962,632,1
17838,192963,742,1
17838,192965,778,1
17838,192966,801,1
17838,192934,1416,0
17838,192935,1537,0
17838,192936,1562,0
17838,192937,1695,0
17838,192938,1847,0
17838,192939,93,1
17838,192930,1243,0
17838,192931,1265,0
17838,192932,1291,0
17838,192933,1340,0
17838,192945,488,1
17838,192946,551,1
17838,192947,618,1
17838,192948,649,1
17838,192949,740,1
17838,192940,264,1
17838,192941,310,1
17838,192942,345,1
17838,192943,375,1
17838,192944,406,1
16590,138958,-3,3
16590,138959,-3,3
16590,138956,-3,3
16590,138957,-3,3
16590,138954,-3,3
16590,138955,-3,3
16590,138952,-3,3
16590,138953,-3,3
16296,114983,-1,2
16296,114984,52,0
16296,114985,103,0
16296,114986,193,0
16296,114987,263,0
16296,114988,352,0
16296,114989,429,0
16296,114990,520,0
16296,114991,626,0
16296,114992,701,0
16296,114993,57,0
16590,138961,-3,3
16590,138962,-3,3
16590,138960,-3,3
16590,138969,-3,3
16590,138967,-3,3
16590,138968,-3,3
16590,138965,-3,3
16590,138966,-3,3
16590,138963,-3,3
16590,138964,-3,3
16296,114982,-1,2
16590,138972,-3,3
16590,138973,-3,3
16590,138970,-3,3
16590,138971,-3,3
16590,138978,-3,3
16590,138979,-3,3
16590,138976,-3,3
16590,138977,-3,3
16590,138974,-3,3
16590,138975,-3,3
16590,138983,-3,3
16590,138984,-3,3
16590,138981,-3,3
16590,138982,-3,3
16590,138980,-3,3
16590,138989,-3,3
16590,138987,-3,3
16590,138988,-3,3
16590,138985,-3,3
16590,138986,-3,3
16590,138994,-3,3
16590,138995,-3,3
16590,138992,-3,3
16590,138993,-3,3
16590,138990,-3,3
16590,138991,-3,3
16590,138914,-3,3
16590,138915,-3,3
16590,138912,-3,3
16590,138913,-3,3
16590,138910,-3,3
16590,138911,-3,3
16590,138918,-3,3
16590,138919,-3,3
16590,138916,-3,3
16590,138917,-3,3
16590,138925,-3,3
16590,138926,-3,3
16590,138923,-3,3
16590,138924,-3,3
16590,138921,-3,3
16590,138922,-3,3
16590,138920,-3,3
16590,138929,-3,3
16590,138927,-3,3
16590,138928,-3,3
16590,138936,-3,3
16590,138937,-3,3
16590,138934,-3,3
16590,138935,-3,3
16590,138932,-3,3
16590,138933,-3,3
16590,138930,-3,3
16590,138931,-3,3
16590,138938,-3,3
16590,138939,-3,3
16590,138940,-3,3
16590,138947,-3,3
16590,138948,-3,3
16590,138945,-3,3
16590,138946,-3,3
16590,138943,-3,3
16590,138944,-3,3
16590,138941,-3,3
16590,138942,-3,3
16296,114994,194,0
16296,114995,260,0
16296,114996,366,0
16296,114997,409,0
16296,114998,480,0
16296,114999,564,0
16590,138949,-3,3
16590,138950,-3,3
16590,138951,-3,3
16688,222815,-3,3
16688,222816,-3,3
16688,222817,-3,3
16681,148365,-3,3
16681,148366,-3,3
16681,148367,-3,3
16681,148360,-3,3
16681,148361,-3,3
16674,222812,375,0
16681,148362,-3,3
16681,148357,-3,3
16681,148358,-3,3
16681,148359,-3,3
16270,222804,-3,3
18538,222802,-3,3
16681,148370,-3,3
16673,222807,261,0
16681,148375,-3,3
16681,148376,-3,3
10281,124384,771,1
16681,148377,-3,3
10281,124385,831,1
16681,148378,-3,3
16681,148371,-3,3
19088,222800,3474,2
16681,148372,-3,3
18538,222801,-3,3
10281,124380,975,1
16681,148373,-3,3
10281,124381,850,1
16681,148374,-3,3
16681,148368,-3,3
16681,148369,-3,3
19748,222837,-4,2
19748,222838,-4,2
16681,148380,-3,3
19748,222835,-4,2
16681,148381,-3,3
19748,222836,-4,2
19748,222839,-4,2
16681,148386,-3,3
16681,148387,-3,3
19748,222830,-4,2
16681,148388,-3,3
16681,148389,-3,3
16564,207203,-3,3
16681,148382,-3,3
19748,222833,-4,2
16564,207204,-3,3
16681,148383,-3,3
19748,222834,-4,2
16564,207205,-3,3
16681,148384,-3,3
19748,222831,-4,2
16681,148385,-3,3
19748,222832,-4,2
16681,148379,-3,3
19748,222826,-4,2
16681,148390,-3,3
19748,222827,-4,2
16681,148391,-3,3
19748,222824,-4,2
16682,148392,1142,2
19748,222825,-4,2
19748,222828,-4,2
19748,222829,-4,2
16682,148397,1501,2
16682,148398,1557,2
16682,148399,1616,2
16682,148393,1178,2
19748,222822,-4,2
16682,148394,1264,2
19748,222823,-4,2
16682,148395,1356,2
19748,222820,-4,2
16682,148396,1412,2
19748,222821,-4,2
17671,187925,-3,3
16691,222859,944,1
17671,187926,-3,3
17671,187927,-3,3
16691,222857,781,1
17671,187928,-3,3
16691,222858,880,1
16590,138998,-3,3
17671,187921,-3,3
16590,138999,-3,3
17671,187922,-3,3
16590,138996,-3,3
16590,138997,-3,3
16691,222851,244,0
16691,222852,323,0
17671,187920,-3,3
16691,222850,193,0
16691,222855,1726,0
16691,222856,1798,0
16691,222853,372,0
16691,222854,406,0
17671,187929,-3,3
16691,222848,45,0
16691,222849,114,0
16691,222846,1607,2
16691,222847,1648,2
16681,148331,-3,3
19748,222840,-4,2
16681,148332,-3,3
19748,222841,-4,2
17671,187930,-3,3
16681,148333,-3,3
16681,148334,-3,3
19748,222844,-4,2
19748,222845,-4,2
19748,222842,-4,2
19748,222843,-4,2
16757,222879,-3,3
16681,148342,-3,3
16758,222873,425,2
16681,148343,-3,3
16758,222874,470,2
16681,148344,-3,3
16719,222871,2739,0
16681,148345,-3,3
16758,222872,407,2
16758,222877,707,2
16757,222878,-3,3
16681,148340,-3,3
16758,222875,535,2
16681,148341,-3,3
16758,222876,666,2
16681,148339,-3,3
16681,148335,-3,3
16757,222880,-3,3
16681,148336,-3,3
16757,222881,-3,3
16681,148337,-3,3
16681,148338,-3,3
16719,222868,2486,0
16719,222869,2609,0
16761,207252,2295,0
16773,207253,6145,2
16681,148353,-3,3
16691,222862,1072,1
16681,148354,-3,3
16691,222863,1124,1
16764,207256,-3,3
16681,148355,-3,3
16691,222860,1008,1
16774,207257,1163,0
16681,148356,-3,3
16691,222861,1029,1
16774,207258,-3,3
16719,222866,2397,0
16768,207259,-3,3
16681,148350,-3,3
16719,222867,2440,0
16681,148351,-3,3
16691,222864,1156,1
16681,148352,-3,3
16691,222865,1249,1
16681,148346,-3,3
16681,148347,-3,3
16719,222870,2691,0
16681,148348,-3,3
16681,148349,-3,3
17671,187918,-3,3
17671,187919,-3,3
16768,207260,-3,3
17940,197250,-3,3
17940,197251,-3,3
18518,207263,-3,3
18518,207264,-3,3
18518,207265,-3,3
16964,222895,-3,3
18518,207266,-3,3
16964,222896,-3,3
18518,207267,-3,3
16964,222893,-3,3
18518,207268,-3,3
16964,222894,-3,3
18518,207269,-3,3
16964,222899,-3,3
16964,222897,-3,3
16964,222898,-3,3
17940,197249,-3,3
17940,197243,-3,3
17940,197244,-3,3
17940,197241,-3,3
17940,197242,-3,3
17940,197247,-3,3
17940,197248,-3,3
17940,197245,-3,3
17940,197246,-3,3
18518,207270,-3,3
18518,207271,-3,3
17940,197261,-3,3
18518,207272,-3,3
17940,197262,-3,3
18518,207273,-3,3
18518,207274,-3,3
17940,197260,-3,3
18518,207275,-3,3
18518,207276,-3,3
16603,222884,946,1
18518,207277,-3,3
18764,222885,-3,3
18518,207278,-3,3
16757,222882,-3,3
18518,207279,-3,3
16757,222883,-3,3
17865,222888,-3,3
17865,222889,-3,3
16604,222886,1239,1
18766,222887,-3,3
16964,222891,-3,3
16964,222892,-3,3
17865,222890,1007,2
17940,197254,-3,3
17940,197255,-3,3
17940,197252,-3,3
17940,197253,-3,3
17940,197258,-3,3
17940,197259,-3,3
17940,197256,-3,3
18518,207280,-3,3
18518,207281,-3,3
18518,207282,-3,3
18518,207283,-3,3
18518,207284,-3,3
18518,207285,-3,3
18518,207286,-3,3
18518,207287,-3,3
18518,207288,-3,3
18518,207289,-3,3
17940,197229,-3,3
17940,197227,-3,3
17940,197228,-3,3
17940,197221,-3,3
17940,197222,-3,3
17940,197220,-3,3
17940,197225,-3,3
17940,197226,-3,3
17940,197223,-3,3
17940,197224,-3,3
18518,207290,-3,3
18518,207291,-3,3
18518,207292,-3,3
18518,207293,-3,3
18518,207294,-3,3
17940,197240,-3,3
18518,207295,-3,3
18518,207296,-3,3
18518,207297,-3,3
18518,207298,-3,3
18518,207299,-3,3
17940,197238,-3,3
17940,197239,-3,3
17940,197232,-3,3
17940,197233,-3,3
17940,197230,-3,3
17940,197231,-3,3
17940,197236,-3,3
17940,197237,-3,3
17940,197234,-3,3
17940,197235,-3,3
17940,197207,-3,3
17940,197208,-3,3
17940,197205,-3,3
17940,197206,-3,3
17940,197209,-3,3
17940,197200,-3,3
17940,197203,-3,3
17940,197204,-3,3
17940,197201,-3,3
17940,197202,-3,3
17940,197218,-3,3
17940,197219,-3,3
17940,197216,-3,3
17940,197217,-3,3
17940,197210,-3,3
17940,197211,-3,3
17940,197214,-3,3
17940,197215,-3,3
17940,197212,-3,3
17940,197213,-3,3
16532,173250,-3,3
16532,173251,-3,3
16532,173252,-3,3
16532,173253,-3,3
16532,173249,-3,3
16294,114903,154,1
16294,114904,360,1
16294,114905,481,1
16294,114906,684,1
16294,114907,846,1
16294,114908,908,1
16294,114909,1004,1
16294,114901,36,1
16294,114902,107,1
16590,138909,-3,3
16590,138908,-3,3
17940,197290,-3,3
17940,197291,-3,3
17940,197294,-3,3
17940,197295,-3,3
17940,197292,-3,3
17940,197293,-3,3
17940,197287,-3,3
17940,197288,-3,3
17940,197285,-3,3
17940,197286,-3,3
17940,197289,-3,3
17940,197298,-3,3
17940,197299,-3,3
17940,197296,-3,3
17940,197297,-3,3
17940,197272,-3,3
17940,197273,-3,3
17940,197270,-3,3
17940,197271,-3,3
16294,114920,823,1
16294,114921,890,1
16294,114922,1082,1
17940,197265,-3,3
17940,197263,-3,3
17940,197264,-3,3
17940,197269,-3,3
17940,197267,-3,3
17940,197268,-3,3
16294,114914,244,1
16294,114915,318,1
17940,197280,-3,3
16294,114916,439,1
16294,114917,596,1
16294,114918,666,1
17940,197283,-3,3
16294,114919,738,1
17940,197284,-3,3
17940,197281,-3,3
17940,197282,-3,3
16294,114910,1063,1
16294,114911,1110,1
16294,114912,1172,1
16294,114913,114,1
17940,197276,-3,3
17940,197277,-3,3
17940,197274,-3,3
17940,197275,-3,3
17940,197278,-3,3
17940,197279,-3,3
16588,138837,30,0
16588,138835,457,0
16588,138836,527,0
16588,138833,358,0
16588,138834,400,0
16588,138831,261,0
16588,138832,310,0
16294,114862,1890,0
16294,114863,1985,0
16294,114864,2020,0
16294,114865,2075,0
16294,114866,2120,0
16294,114867,65,0
16294,114868,114,0
16294,114869,288,0
16294,114870,370,0
16294,114871,392,0
16294,114872,423,0
16294,114859,1710,0
16294,114851,981,0
16294,114852,1061,0
16294,114853,1095,0
16294,114854,1235,0
16294,114855,1312,0
16294,114856,1444,0
16294,114857,1581,0
16294,114858,1625,0
16294,114860,1779,0
16294,114848,642,0
16294,114849,761,0
16294,114840,-1,2
16294,114841,-1,2
16294,114842,104,0
16294,114843,156,0
16294,114844,217,0
16294,114845,341,0
16294,114846,448,0
16294,114847,503,0
16294,114850,933,0
16294,114838,-1,2
16294,114839,-1,2
10511,124229,2508,1
16588,138804,302,0
16588,138805,426,0
16588,138802,40,0
16588,138803,256,0
16588,138800,1123,0
16588,138801,1225,0
16294,114895,2082,0
16294,114896,2134,0
16294,114897,2222,0
16294,114898,2274,0
16294,114899,2315,0
16588,138808,828,0
16588,138809,1030,0
16588,138806,517,0
16588,138807,603,0
16588,138815,515,0
17699,222914,-3,3
16588,138816,566,0
17699,222915,-3,3
16588,138813,256,0
17699,222912,-3,3
16588,138814,435,0
17699,222913,-3,3
16588,138811,72,0
17699,222918,-3,3
16588,138812,179,0
17699,222919,-3,3
17699,222916,-3,3
16588,138810,0,0
17699,222917,-3,3
16294,114884,1254,0
16294,114885,1357,0
16294,114886,1398,0
16294,114887,1433,0
16294,114888,1498,0
16588,138819,745,0
17699,222910,-3,3
16294,114889,1588,0
17699,222911,-3,3
16588,138817,642,0
16588,138818,692,0
16294,114890,1733,0
16294,114891,1796,0
16294,114892,1834,0
16294,114893,1912,0
16294,114894,2016,0
16588,138826,1153,0
17699,222903,-3,3
16588,138827,1201,0
17699,222904,-3,3
16588,138824,1077,0
16964,222901,-3,3
16588,138825,1117,0
16964,222902,-3,3
16588,138822,922,0
17699,222907,-3,3
16588,138823,994,0
17699,222908,-3,3
16588,138820,839,0
17699,222905,-3,3
16588,138821,866,0
17699,222906,-3,3
16294,114873,529,0
16294,114874,599,0
16432,124200,186,1
16294,114875,769,0
16294,114876,788,0
16294,114877,826,0
16294,114878,910,0
16964,222900,-3,3
16588,138828,1269,0
16294,114879,1000,0
16588,138829,141,0
16294,114880,1073,0
16294,114881,1103,0
16294,114882,1142,0
16294,114883,1179,0
16588,138830,193,0
17699,222909,-3,3
16672,222936,-4,2
16672,222937,-4,2
16595,222934,-4,2
16595,222935,-4,2
16518,222938,-4,2
16518,222939,-4,2
18518,207300,-3,3
18518,207301,-3,3
18518,207302,-3,3
17524,222932,-4,2
18518,207303,-3,3
17524,222933,-4,2
18518,207304,-3,3
17526,222930,-4,2
18518,207305,-3,3
17526,222931,-4,2
17532,222926,-4,2
18318,222929,-4,2
17532,222927,-4,2
18318,222928,-4,2
18518,207310,-3,3
18518,207311,-3,3
18518,207312,-3,3
18518,207313,-3,3
18518,207314,-3,3
18518,207315,-3,3
18518,207316,-3,3
17699,222920,-3,3
18518,207306,-3,3
18518,207307,-3,3
18518,207308,-3,3
18518,207309,-3,3
16775,222958,-3,3
16777,222959,3114,2
16775,222956,-3,3
16775,222957,-3,3
18518,207320,-3,3
16223,222950,-3,3
18518,207321,-3,3
16775,222951,3041,2
18518,207322,-3,3
18518,207323,-3,3
18518,207324,-3,3
16775,222954,846,0
18518,207325,-3,3
16775,222955,-3,3
18518,207326,-3,3
16775,222952,3285,2
18518,207327,-3,3
16775,222953,3323,2
18518,207317,-3,3
18518,207318,-3,3
18518,207319,-3,3
16692,222947,-4,2
17664,222948,-3,3
17719,222945,-4,2
16692,222946,-4,2
17664,222949,-3,3
18518,207330,-3,3
18518,207331,-3,3
18518,207332,-3,3
16485,222940,-4,2
18518,207333,-3,3
18518,207334,-3,3
18518,207335,-3,3
16694,222943,-4,2
18518,207336,-3,3
17719,222944,-4,2
18518,207337,-3,3
16485,222941,-4,2
18518,207338,-3,3
16694,222942,-4,2
18518,207328,-3,3
18518,207329,-3,3
17466,222978,2864,1
17466,222979,2906,1
17714,187800,-3,3
17714,187801,-3,3
10149,222972,121,1
16679,148200,-4,2
10149,222973,157,1
16679,148201,-4,2
10149,222970,-3,3
16679,148202,-4,2
10149,222971,-3,3
17466,222976,-3,3
17466,222977,-3,3
10149,222974,277,1
17466,222975,-3,3
18518,207339,-3,3
17466,222980,3026,1
10149,222969,-3,3
16586,222967,-3,3
16586,222968,3415,0
16777,222960,412,0
18478,222965,-3,3
18478,222966,-3,3
18478,222963,-3,3
18478,222964,-3,3
16679,148207,-4,2
16679,148208,-4,2
16679,148209,-4,2
16679,148203,-4,2
16679,148204,-4,2
16679,148205,-4,2
16679,148206,-4,2
16948,222983,-3,3
17963,222984,-3,3
16954,222981,-3,3
16948,222982,-3,3
17963,222987,-3,3
17963,222988,-3,3
17963,222985,-3,3
17963,222986,-3,3
16731,222990,1406,2
5413,222991,3900,2
17714,187789,-3,3
17714,187785,-3,3
17714,187786,-3,3
17714,187787,-3,3
17714,187788,-3,3
17714,187781,-3,3
17714,187782,-3,3
17714,187783,-3,3
17714,187784,-3,3
17714,187790,-3,3
17714,187791,-3,3
10753,197100,-3,3
17714,187796,-3,3
17714,187797,-3,3
17714,187798,-3,3
17714,187799,-3,3
17714,187792,-3,3
17714,187793,-3,3
17714,187794,-3,3
17714,187795,-3,3
16678,148160,-4,2
16678,148161,-4,2
16678,148166,-4,2
16678,148167,-4,2
16678,148168,-4,2
16678,148169,-4,2
16678,148162,-4,2
16678,148163,-4,2
16678,148164,-4,2
16678,148165,-4,2
16678,148170,-4,2
16678,148171,-4,2
16678,148172,-4,2
17714,187778,-3,3
17714,187779,-3,3
17714,187775,-3,3
16678,148178,-4,2
17714,187776,-3,3
16679,148179,-4,2
17714,187777,-3,3
16678,148173,-4,2
16678,148174,-4,2
16678,148175,-4,2
16678,148176,-4,2
17714,187780,-3,3
16679,148180,-4,2
16679,148181,-4,2
16679,148182,-4,2
16679,148183,-4,2
16679,148188,-4,2
16679,148189,-4,2
16679,148184,-4,2
16679,148185,-4,2
16679,148186,-4,2
16679,148187,-4,2
16679,148191,-4,2
16679,148192,-4,2
16679,148193,-4,2
16679,148194,-4,2
16679,148199,-4,2
16679,148195,-4,2
16679,148196,-4,2
16679,148197,-4,2
16775,197188,-3,3
16895,197189,-3,3
16760,197186,-3,3
16775,197187,-3,3
17940,197199,-3,3
17940,197198,-3,3
16900,197164,-4,2
16900,197165,-4,2
16929,197180,-3,3
16995,197181,-3,3
16752,197184,5008,2
16752,197185,5840,2
16752,197183,4329,2
17624,197179,-3,3
17937,197163,439,0
16682,148520,3478,1
16682,148521,3617,1
16682,148515,2846,1
16682,148516,3032,1
